issue_number,url,state,title,existing_classification,proposed_labels,has_controls,observed_dimensions_exact_match,context_shortened,inference_seconds
2546,https://github.com/microsoft/apm/issues/2546,closed,[cli-consistency] CLI Consistency Report -- 2026-08-10,area/cli;type/automation;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,12.694497003999913
2547,https://github.com/microsoft/apm/issues/2547,closed,[BUG] apm installed project LSP servers not discoverable by claude code,area/cli;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,15.956049853999957
2548,https://github.com/microsoft/apm/issues/2548,closed,"[BUG] `apm install -g --mcp` is rejected outright: ""MCP servers are project-scoped""",area/cli;area/mcp-config;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,29.59286156400003
2549,https://github.com/microsoft/apm/issues/2549,closed,"[BUG] `apm install --dry-run` creates `~/.apm/apm.yml`, `config.json`, and `apm_modules/` while reporting ""no changes made""",area/cli;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,12.213798302999976
2550,https://github.com/microsoft/apm/issues/2550,closed,"[BUG] `apm install --dry-run` reports ""No dependencies found in apm.yml"" when only `dependencies.lsp` is declared",area/cli;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,12.674139774999958
2551,https://github.com/microsoft/apm/issues/2551,closed,"[BUG] `apm uninstall` MCP cleanup ignores `--target`, aborts on JSONC in the JetBrains Copilot config, and orphans MCP servers",area/cli;area/mcp-config;area/multi-target;theme/security;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,28.741712788000314
2552,https://github.com/microsoft/apm/issues/2552,closed,"[BUG] `apm compile --global` reports ""no global instructions"" with no discoverable authoring path",area/cli;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,29.313876714999424
2553,https://github.com/microsoft/apm/issues/2553,closed,"apm pack: --dry-run reports plugin.json will be written, but non-force run silently skips it",area/cli;area/package-authoring;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,28.682539348999853
2554,https://github.com/microsoft/apm/issues/2554,closed,[BUG],area/marketplace;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,False,11.350950425000065
2555,https://github.com/microsoft/apm/issues/2555,closed,[perf-scan] 2026-08-11 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,15.963352700000087
2556,https://github.com/microsoft/apm/issues/2556,closed,"[BUG] `""skills"": [""./""]` in plugin.json crashes install with ""maximum recursion depth exceeded""",area/cli;area/marketplace;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,29.169299275999947
2558,https://github.com/microsoft/apm/issues/2558,closed,[BUG] `apm uninstall -g` leaves Copilot hook files in `~/.copilot/hooks/`,area/cli;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,12.490949902000011
2560,https://github.com/microsoft/apm/issues/2560,closed,"[BUG] Sub-directory AGENTS.md is overwritten whole, ignoring managed_section and foreign Git roots",area/cli;theme/governance;theme/security;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,12.611139405999893
2561,https://github.com/microsoft/apm/issues/2561,closed,[cli-consistency] CLI Consistency Report — 2026-08-11,area/cli;type/automation;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,28.554263670000182
2562,https://github.com/microsoft/apm/issues/2562,closed,[perf-scan] 2026-08-12 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,29.461623865999172
2564,https://github.com/microsoft/apm/issues/2564,open,Add Kimi Code CLI as a compile/install target,area/cli;area/multi-target;theme/portability;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,28.53130640900008
2565,https://github.com/microsoft/apm/issues/2565,closed,[cli-consistency] CLI Consistency Report — 2026-08-12,area/cli;type/automation;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,12.605743301999837
2566,https://github.com/microsoft/apm/issues/2566,closed,[BUG] GitLab (self-hosted) org-policy auto-discovery is impossible: all candidate repo names are invalid GitLab project paths,area/audit-policy;area/enterprise;theme/governance;type/bug,area/audit-policy;area/ci-cd;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,15.91748907400006
2567,https://github.com/microsoft/apm/issues/2567,closed,[perf-scan] 2026-08-13 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,29.21349505199987
2571,https://github.com/microsoft/apm/issues/2571,closed,[cli-consistency] CLI Consistency Report — 2026-08-13,area/cli;type/automation;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,12.450528812999892
2572,https://github.com/microsoft/apm/issues/2572,closed,[BUG] `generated_at` key in `apm-lock.yml` is constant source of merge conflicts.,area/docs-site;area/lockfile;theme/portability;type/bug,area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/performance;type/refactor;type/release,True,False,True,12.633518936999963
2573,https://github.com/microsoft/apm/issues/2573,closed,[perf-scan] 2026-08-14 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,28.67169622099982
2574,https://github.com/microsoft/apm/issues/2574,closed,[cli-consistency] CLI Consistency Report -- 2026-08-14,area/cli;type/automation;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,29.40379880100045
2575,https://github.com/microsoft/apm/issues/2575,closed,[perf-scan] 2026-08-15 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,28.547851443000127
2576,https://github.com/microsoft/apm/issues/2576,closed,[aw] No-Op Runs,,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,False,,True,12.476603982999904
2579,https://github.com/microsoft/apm/issues/2579,closed,Test,,area/distribution;area/docs-site;area/enterprise;area/mcp-trust;area/testing;type/architecture;type/automation;type/feature;type/release,False,,False,5.527352280999821
2585,https://github.com/microsoft/apm/issues/2585,closed,[perf-scan] 2026-08-16 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,29.35786913799984
2606,https://github.com/microsoft/apm/issues/2606,open,feat(mcp): per-dependency `targets` scoping for `dependencies.mcp` entries,area/mcp-config;area/mcp-trust;theme/governance;theme/security;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,12.431996900000058
2607,https://github.com/microsoft/apm/issues/2607,closed,[perf-scan] 2026-08-17 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,12.528376651000144
2608,https://github.com/microsoft/apm/issues/2608,closed,[BUG] apm audit cannot validate global user-scope installations,area/audit-policy;area/cli;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,28.841534076000244
2609,https://github.com/microsoft/apm/issues/2609,closed,[cli-consistency] CLI Consistency Report -- 2026-08-17,area/cli;type/automation;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,29.23434134800027
2611,https://github.com/microsoft/apm/issues/2611,closed,[BUG] `apm audit --ci` rejects local `SKILL.md` dependencies in 0.28.0,area/cli;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,28.616490792999684
2612,https://github.com/microsoft/apm/issues/2612,closed,[BUG] `apm install PACKAGE --dry-run` omits the new package from its plan on 0.28.0,area/cli;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,12.551526507000062
2613,https://github.com/microsoft/apm/issues/2613,closed,[perf-scan] 2026-08-18 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,16.004284525999992
2614,https://github.com/microsoft/apm/issues/2614,closed,"[BUG] Docs: repo-shapes.md monorepo-hybrid documents `packages/`, but apm-action `mode: release` only detects `plugins/`",area/distribution;area/docs-site;theme/portability;type/bug;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,29.32019678000006
2615,https://github.com/microsoft/apm/issues/2615,closed,[cli-consistency] CLI Consistency Report — 2026-08-18,area/cli;type/automation;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,12.324730250999892
2617,https://github.com/microsoft/apm/issues/2617,closed,[aw] PR Review Panel failed,,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,False,,True,12.694449596999902
2619,https://github.com/microsoft/apm/issues/2619,closed,[BUG] Subdirectory/skill-subset package content hashes differ across OSes due to synthetic apm.yml line endings,area/lockfile;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,28.819650827999794
2621,https://github.com/microsoft/apm/issues/2621,closed,[BUG] Add Windows admin tier lifeycle script location to documentation,area/docs-site;area/enterprise;theme/governance;type/bug;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;theme/portability;theme/security;type/automation;type/bug;type/docs;type/performance;type/refactor;type/release,True,False,False,21.260712696000155
2622,https://github.com/microsoft/apm/issues/2622,closed,[perf-scan] 2026-08-19 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,28.713417338
2624,https://github.com/microsoft/apm/issues/2624,closed,Remaining platform-native text writers: 'apm pack' output is not cross-OS reproducible; project-file writers flip-flop line endings on Windows,area/distribution;area/lockfile;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,12.531287450000036
2625,https://github.com/microsoft/apm/issues/2625,open,Add --category support to apm marketplace package add and set,area/marketplace;area/package-authoring;theme/governance;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,16.06753364799988
2629,https://github.com/microsoft/apm/issues/2629,closed,[BUG] Two declared plugin skills entries with the same skill name silently overwrite during normalization,area/cli;area/marketplace;theme/security;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,29.163804334999895
2630,https://github.com/microsoft/apm/issues/2630,closed,[cli-consistency] CLI Consistency Report -- 2026-08-19,area/cli;type/automation;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,12.330398381999885
2633,https://github.com/microsoft/apm/issues/2633,closed,[perf-scan] 2026-08-20 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,12.664812251000058
2634,https://github.com/microsoft/apm/issues/2634,closed,[FEATURE] Extend opt-in source attribution to AGENTS.md (#1341 follow-up: distributed compiler still hardcodes version comment and footer),area/cli;area/distribution;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,28.7984465440004
2639,https://github.com/microsoft/apm/issues/2639,closed,"[BUG] Hook rewriting silently skips `""${CLAUDE_PLUGIN_ROOT}""/path` — a quote between the variable and the separator defeats the matcher (residual gap from #1310)",area/cli;area/marketplace;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,29.30690723800035
2641,https://github.com/microsoft/apm/issues/2641,closed,apm audit always reports drift on .claude/settings.json if the project has its own hooks,area/audit-policy;area/cli;theme/governance;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,28.959411276000083
2642,https://github.com/microsoft/apm/issues/2642,open,Add Kilo Code as a compile/install target,area/cli;theme/portability;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,12.74346843100011
2644,https://github.com/microsoft/apm/issues/2644,closed,[cli-consistency] CLI Consistency Report -- 2026-08-20,area/cli;type/automation;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,15.918477040000198
2648,https://github.com/microsoft/apm/issues/2648,closed,[perf-scan] 2026-08-21 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,29.171024418000343
2652,https://github.com/microsoft/apm/issues/2652,closed,[cli-consistency] CLI Consistency Report — 2026-08-21,area/cli;type/automation;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,12.408047245000034
2653,https://github.com/microsoft/apm/issues/2653,closed,[perf-scan] 2026-08-22 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,12.597379400000136
2656,https://github.com/microsoft/apm/issues/2656,closed,[BUG] uninstall orphans tracked files when removed package target differs from surviving manifest targets,area/cli;theme/security;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,28.6625513529998
2659,https://github.com/microsoft/apm/issues/2659,closed,[BUG] apm lock export --timestamp accepts invalid values without error,area/lockfile;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,29.22556508300022
2663,https://github.com/microsoft/apm/issues/2663,closed,[BUG] load_frontmatter misinterprets middle horizontal rules (---) as YAML frontmatter,area/distribution;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,28.745936390000224
2668,https://github.com/microsoft/apm/issues/2668,closed,[perf-scan] 2026-08-23 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,12.526946699000064
2671,https://github.com/microsoft/apm/issues/2671,open,[FEATURE] Preserve full Kiro custom-agent config when compiling to the kiro target,area/cli;area/multi-target;theme/portability;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,15.974417286000062
