issue_number,url,state,title,existing_classification,proposed_labels,has_controls,observed_dimensions_exact_match,context_shortened,inference_seconds
2433,https://github.com/microsoft/apm/issues/2433,closed,[BUG] `--check-versions` fails with `no_apm_yml` for Plugin collection (`plugin.json`) packages in a marketplace,type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/performance;type/refactor;type/release,True,False,True,8.015212957998301
2434,https://github.com/microsoft/apm/issues/2434,closed,[perf-scan] 2026-08-03 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.625283666999167
2435,https://github.com/microsoft/apm/issues/2435,closed,[BUG] 0.27.0 Windows Security protection,area/ci-cd;theme/security;type/bug,area/ci-cd;area/content-security;area/marketplace;area/mcp-config;area/mcp-trust;area/package-authoring;theme/portability;theme/security;type/architecture;type/bug;type/release,True,False,False,5.353226999999606
2436,https://github.com/microsoft/apm/issues/2436,closed,compile --clean deletes tracked AGENTS.md inside nested git worktrees,area/cli;theme/governance;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,8.042528416997811
2437,https://github.com/microsoft/apm/issues/2437,closed,"[BUG] --target copilot is ignored: always writes .vscode/mcp.json, never writes ~/.copilot/mcp-config.json",area/mcp-config;area/multi-target;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/performance;type/refactor;type/release,True,False,True,7.996962875000463
2438,https://github.com/microsoft/apm/issues/2438,closed,"[BUG] Registry package variables with defaults are silently substituted without prompting, and substitution is incomplete across runtimeArguments",area/mcp-config;theme/security;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,8.01834287499878
2443,https://github.com/microsoft/apm/issues/2443,closed,[BUG] `--frozen` rejects repo-root claude_skill deps lacking apm.yml,area/lockfile;theme/governance;type/bug,area/audit-policy;area/content-security;area/distribution;area/enterprise;area/mcp-config;area/package-authoring;theme/portability;theme/security;type/architecture;type/bug;type/release,True,False,True,8.249721583000792
2451,https://github.com/microsoft/apm/issues/2451,closed,[cli-consistency] CLI Consistency Report -- 2026-08-03,area/cli;type/automation;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,8.13754208300088
2452,https://github.com/microsoft/apm/issues/2452,closed,"[BUG] deployed-files-present counts a gitignored deploy path as missing, so a cold audit can never pass there",area/audit-policy;theme/governance;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/performance;type/refactor;type/release,True,False,True,8.098367333997885
2456,https://github.com/microsoft/apm/issues/2456,closed,"[BUG] apm install --frozen does not hydrate git apm_package dependencies on a cold cache, failing with ""package manifest not found"" when MCP state is present",area/lockfile;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/performance;type/refactor;type/release,True,False,True,7.789660333000938
2463,https://github.com/microsoft/apm/issues/2463,closed,[perf-scan] 2026-08-04 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.181399249999231
2464,https://github.com/microsoft/apm/issues/2464,closed,[BUG] `apm marketplace add` does not recognize fully-qualified `ssh://` URLs,area/marketplace;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/multi-target;area/package-authoring;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/refactor;type/release,True,False,True,7.758065834001172
2465,https://github.com/microsoft/apm/issues/2465,closed,[BUG] Tool or toolset has been renamed in agent.md tools front matter,area/distribution;theme/portability;type/bug,area/ci-cd;area/cli;area/content-security;area/distribution;area/enterprise;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;theme/portability;type/architecture;type/bug;type/feature;type/refactor;type/release,True,False,True,7.860444709000149
2467,https://github.com/microsoft/apm/issues/2467,closed,[BUG] Codex adapter rejects http:// MCP URLs even for localhost — inconsistent with other adapters and Codex's own docs,area/mcp-config;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/distribution;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/multi-target;area/package-authoring;area/testing;theme/portability;type/architecture;type/automation;type/bug;type/refactor,True,False,True,8.247225709001214
2469,https://github.com/microsoft/apm/issues/2469,closed,[aw] CLI Consistency Checker failed,,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,False,,True,7.729807833999075
2470,https://github.com/microsoft/apm/issues/2470,open,[FEATURE] First-class `metadata` property in apm.yml for standardized team/org metadata,area/package-authoring;theme/governance;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,8.237014625003212
2478,https://github.com/microsoft/apm/issues/2478,open,[FEATURE] Offer Official MCP Registry fallback when GitHub catalog misses an exact server name,area/distribution;theme/portability;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,8.088695541999186
2479,https://github.com/microsoft/apm/issues/2479,closed,[perf-scan] 2026-08-05 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.943797957999777
2482,https://github.com/microsoft/apm/issues/2482,closed,[BUG] apm compile scales linearly with target count -- very slow on medium monorepos,area/cli;type/bug;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,8.59514825000224
2483,https://github.com/microsoft/apm/issues/2483,closed,"[BUG] opencode target emits schema-invalid agents (tools as list, unresolved model names, non-opencode tool vocabulary)",area/multi-target;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.297384957997565
2485,https://github.com/microsoft/apm/issues/2485,closed,[BUG] `agent-skills` target causes persistent MCP errors in mixed-target projects,area/multi-target;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/release,True,False,True,7.797195791998092
2487,https://github.com/microsoft/apm/issues/2487,closed,[aw] PR Review Panel failed,,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,False,,True,7.605207792003057
2489,https://github.com/microsoft/apm/issues/2489,closed,[cli-consistency] CLI Consistency Report -- 2026-08-05,area/cli;type/automation;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.752087167002173
2490,https://github.com/microsoft/apm/issues/2490,closed,[BUG] Install security scan flags hidden characters in files that are never deployed (repo-wide scan vs deployable primitives),area/content-security;theme/security;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.486763708999206
2491,https://github.com/microsoft/apm/issues/2491,open,[FEATURE] Extend per-dependency subsetting to agents (parallel to skills:),area/cli;area/lockfile;type/feature,area/ci-cd;area/cli;area/content-security;area/distribution;area/enterprise;area/marketplace;area/mcp-config;area/multi-target;area/package-authoring;theme/portability;type/architecture;type/automation;type/feature;type/release,True,False,True,7.793007958000089
2504,https://github.com/microsoft/apm/issues/2504,open,"[FEATURE] Machine-level, root-owned config to enforce registry-only installs (non-overridable by users)",area/cli;area/enterprise;theme/governance;theme/security;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.904954249999719
2505,https://github.com/microsoft/apm/issues/2505,closed,[perf-scan] 2026-08-06 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.7189472500031115
2509,https://github.com/microsoft/apm/issues/2509,closed,[BUG] Plugin LSP servers declared with `fileExtensions` are silently skipped (official dotnet plugin),area/cli;area/distribution;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.732283290999476
2510,https://github.com/microsoft/apm/issues/2510,closed,[BUG] MCP passthrough fields aren't populated in Opencode configuration,area/mcp-config;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.901444250001077
2511,https://github.com/microsoft/apm/issues/2511,closed,[BUG] apm update aborts the entire run when a SHA-pinned dependency has no annotated tag upstream,area/lockfile;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/performance;type/refactor;type/release,True,False,True,7.634832791998633
2512,https://github.com/microsoft/apm/issues/2512,closed,[BUG] apm compile takes very long time in large monorepo,area/cli;type/bug;type/performance,area/ci-cd;area/cli;area/content-security;area/distribution;area/enterprise;area/marketplace;area/mcp-config;area/package-authoring;theme/portability;theme/security;type/architecture;type/automation;type/bug,True,False,True,7.63377012500132
2514,https://github.com/microsoft/apm/issues/2514,closed,[BUG] CLI install of git semver ranges on virtual-subdir deps fails preflight (literal ref probe) before resolve,area/cli;area/lockfile;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.811986374999833
2516,https://github.com/microsoft/apm/issues/2516,closed,[BUG] --target copilot writes MCP configuration to unsupported .vscode/mcp.json,area/docs-site;area/mcp-config;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.9637304579991905
2517,https://github.com/microsoft/apm/issues/2517,closed,[cli-consistency] CLI Consistency Report -- 2026-08-06,area/cli;type/automation;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.964628375000757
2521,https://github.com/microsoft/apm/issues/2521,closed,[BUG] Global-scope install (-g) does not deploy skills or file-scoped instructions for opencode target,area/cli;area/multi-target;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/bug;type/docs;type/performance;type/refactor;type/release,True,False,True,7.800158083002316
2522,https://github.com/microsoft/apm/issues/2522,closed,[FEATURE] Support the Agent Plugins 1.0 spec in `apm pack`,area/docs-site;area/package-authoring;theme/portability;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.723034249996999
2523,https://github.com/microsoft/apm/issues/2523,closed,[perf-scan] 2026-08-07 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.871885125001427
2524,https://github.com/microsoft/apm/issues/2524,closed,"[BUG] apm pack silently drops description/version for remote packages when metadata fetch fails (exit 0, no warning); --check-clean then passes",area/docs-site;area/marketplace;theme/governance;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/performance;type/refactor;type/release,True,False,True,7.779663499997696
2525,https://github.com/microsoft/apm/issues/2525,open,"[FEATURE] support ""guidelines"" files",area/docs-site;area/package-authoring;theme/portability;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/refactor;type/release,True,False,True,8.519648625002446
2526,https://github.com/microsoft/apm/issues/2526,closed,[BUG] `apm marketplace add` does not consistently use Git credentials for authenticated HTTPS remotes,area/marketplace;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/performance;type/refactor;type/release,True,False,True,8.275189291998686
2527,https://github.com/microsoft/apm/issues/2527,closed,[cli-consistency] CLI Consistency Report — 2026-08-07,area/cli;type/automation;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,8.376279915999476
2528,https://github.com/microsoft/apm/issues/2528,closed,Subpath guard false-positives on a GitLab subgroup legitimately named `collections`,area/distribution;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.797601542002667
2529,https://github.com/microsoft/apm/issues/2529,closed,"[BUG] Clone failures on github.com are reported as ""network error, not an auth failure"" — git stderr is dropped when wrapping CalledProcessError",,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/enterprise;area/marketplace;area/mcp-config;area/package-authoring;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/refactor,False,,True,7.196463333999418
2530,https://github.com/microsoft/apm/issues/2530,closed,[BUG] --skill matches nothing on subdirectory plugin refs: 'Available: (none)',area/cli;area/marketplace;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.61148399999729
2532,https://github.com/microsoft/apm/issues/2532,closed,[perf-scan] 2026-08-08 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.702221957999427
2533,https://github.com/microsoft/apm/issues/2533,closed,"[BUG] Localised git stderr breaks auth-failure classification, suppressing the token retry",area/distribution;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,8.142063458999473
2537,https://github.com/microsoft/apm/issues/2537,closed,"[BUG] Plugin root skills/ overrides the plugin.json declaration: undeclared skills deploy, declared ones drop",area/docs-site;area/package-authoring;theme/governance;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,8.22025129100075
2538,https://github.com/microsoft/apm/issues/2538,closed,[BUG] Frozen Artifactory installs treat resolved commit SHAs as branch or tag names,area/distribution;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,8.075338292001106
2539,https://github.com/microsoft/apm/issues/2539,closed,[perf-scan] 2026-08-09 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.85362670899849
2543,https://github.com/microsoft/apm/issues/2543,closed,[perf-scan] 2026-08-10 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,8.022049999999581
2545,https://github.com/microsoft/apm/issues/2545,open,[FEATURE] Opt-out for anonymous-first HTTPS on github.com behind TLS-inspecting proxies with no revocation info,area/cli;theme/security;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.6517279159998
2546,https://github.com/microsoft/apm/issues/2546,closed,[cli-consistency] CLI Consistency Report -- 2026-08-10,area/cli;type/automation;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.784163000000262
2547,https://github.com/microsoft/apm/issues/2547,closed,[BUG] apm installed project LSP servers not discoverable by claude code,area/cli;theme/portability;type/bug,area/ci-cd;area/cli;area/content-security;area/distribution;area/enterprise;area/marketplace;area/mcp-config;area/multi-target;area/package-authoring;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/performance,True,False,True,7.650770875003218
2548,https://github.com/microsoft/apm/issues/2548,closed,"[BUG] `apm install -g --mcp` is rejected outright: ""MCP servers are project-scoped""",area/cli;area/mcp-config;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.533829250001872
2549,https://github.com/microsoft/apm/issues/2549,closed,"[BUG] `apm install --dry-run` creates `~/.apm/apm.yml`, `config.json`, and `apm_modules/` while reporting ""no changes made""",area/cli;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.553400624998176
2550,https://github.com/microsoft/apm/issues/2550,closed,"[BUG] `apm install --dry-run` reports ""No dependencies found in apm.yml"" when only `dependencies.lsp` is declared",area/cli;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.653194457998325
2551,https://github.com/microsoft/apm/issues/2551,closed,"[BUG] `apm uninstall` MCP cleanup ignores `--target`, aborts on JSONC in the JetBrains Copilot config, and orphans MCP servers",area/cli;area/mcp-config;area/multi-target;theme/security;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/performance;type/refactor;type/release,True,False,True,7.582082957997045
2552,https://github.com/microsoft/apm/issues/2552,closed,"[BUG] `apm compile --global` reports ""no global instructions"" with no discoverable authoring path",area/cli;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/enterprise;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/refactor;type/release,True,False,True,7.227268334001565
2553,https://github.com/microsoft/apm/issues/2553,closed,"apm pack: --dry-run reports plugin.json will be written, but non-force run silently skips it",area/cli;area/package-authoring;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.633919291998609
